iter	Passed	Remaining
1672	20848	4074
1673	20859	4062
1674	20871	4049
1675	20882	4036
1676	20893	4024
1677	20906	4011
1678	20919	3999
1679	20930	3986
1680	20941	3973
1681	20951	3961
1682	20962	3948
1683	20973	3935
1684	20983	3922
1685	20996	3910
1686	21007	3897
1687	21017	3884
1688	21028	3872
1689	21039	3859
1690	21050	3846
1691	21061	3833
1692	21071	3821
1693	21085	3808
1694	21096	3796
1695	21106	3783
1696	21118	3770
1697	21128	3757
1698	21138	3745
1699	21151	3732
1700	21164	3720
1701	21175	3707
1702	21186	3694
1703	21197	3682
1704	21208	3669
1705	21220	3656
1706	21231	3644
1707	21241	3631
1708	21254	3619
1709	21264	3606
1710	21275	3593
1711	21288	3581
1712	21335	3574
1713	21373	3566
1714	21391	3554
1715	21407	3542
1716	21423	3531
1717	21435	3518
1718	21455	3507
1719	21470	3495
1720	21482	3482
1721	21494	3470
1722	21507	3457
1723	21520	3445
1724	21533	3432
1725	21547	3420
1726	21560	3408
1727	21572	3395
1728	21586	3383
1729	21599	3370
1730	21614	3358
1731	21628	3346
1732	21640	3334
1733	21652	3321
1734	21664	3308
1735	21681	3297
1736	21701	3285
1737	21714	3273
1738	21725	3260
1739	21737	3248
1740	21751	3235
1741	21767	3223
1742	21780	3211
1743	21791	3198
1744	21802	3186
1745	21815	3173
1746	21828	3161
1747	21840	3148
1748	21852	3136
1749	21868	3124
1750	21880	3111
1751	21892	3098
1752	21903	3086
1753	21917	3073
1754	21930	3061
1755	21944	3049
1756	21955	3036
1757	21968	3024
1758	21981	3011
1759	21993	2999
1760	22004	2986
1761	22017	2973
1762	22029	2961
1763	22042	2949
1764	22052	2936
1765	22064	2923
1766	22078	2911
1767	22091	2898
1768	22101	2886
1769	22113	2873
1770	22125	2860
1771	22137	2848
1772	22152	2836
1773	22164	2823
1774	22176	2811
1775	22186	2798
1776	22197	2785
1777	22209	2773
1778	22221	2760
1779	22231	2747
1780	22242	2735
1781	22253	2722
1782	22265	2709
1783	22277	2697
1784	22289	2684
1785	22301	2672
1786	22311	2659
1787	22324	2646
1788	22338	2634
1789	22354	2622
1790	22365	2609
1791	22378	2597
1792	22393	2585
1793	22405	2572
1794	22415	2559
1795	22429	2547
1796	22443	2535
1797	22454	2522
1798	22466	2510
1799	22476	2497
1800	22489	2484
1801	22505	2472
1802	22519	2460
1803	22536	2448
1804	22547	2435
1805	22559	2423
1806	22571	2410
1807	22582	2398
1808	22595	2385
1809	22607	2373
1810	22618	2360
1811	22629	2347
1812	22640	2335
1813	22650	2322
1814	22661	2309
1815	22676	2297
1816	22692	2285
1817	22703	2272
1818	22713	2260
1819	22724	2247
1820	22735	2234
1821	22746	2222
1822	22757	2209
1823	22768	2197
1824	22780	2184
1825	22790	2171
1826	22802	2159
1827	22813	2146
1828	22826	2134
1829	22838	2121
1830	22849	2108
1831	22859	2096
1832	22871	2083
1833	22883	2071
1834	22894	2058
1835	22905	2046
1836	22917	2033
1837	22929	2021
1838	22939	2008
1839	22950	1995
1840	22960	1983
1841	22971	1970
1842	22984	1958
1843	22996	1945
1844	23006	1932
1845	23017	1920
1846	23029	1907
1847	23040	1895
1848	23053	1882
1849	23064	1870
1850	23076	1857
1851	23087	1844
1852	23098	1832
1853	23109	1819
1854	23128	1807
1855	23138	1795
1856	23153	1782
1857	23164	1770
1858	23176	1757
1859	23186	1745
1860	23201	1732
1861	23212	1720
1862	23224	1707
1863	23235	1695
1864	23247	1682
1865	23258	1670
1866	23270	1657
1867	23285	1645
1868	23296	1632
1869	23306	1620
1870	23317	1607
1871	23328	1595
1872	23338	1582
1873	23350	1569
1874	23361	1557
1875	23372	1544
1876	23383	1532
1877	23394	1519
1878	23405	1507
1879	23416	1494
1880	23427	1482
1881	23438	1469
1882	23448	1456
1883	23462	1444
1884	23472	1432
1885	23482	1419
1886	23493	1406
1887	23507	1394
1888	23520	1382
1889	23534	1369
1890	23545	1357
1891	23557	1344
1892	23569	1332
1893	23579	1319
1894	23589	1307
1895	23599	1294
1896	23610	1281
1897	23623	1269
1898	23633	1256
1899	23645	1244
1900	23656	1231
1901	23666	1219
1902	23681	1207
1903	23693	1194
1904	23704	1182
1905	23715	1169
1906	23727	1157
1907	23738	1144
1908	23750	1132
1909	23762	1119
1910	23777	1107
1911	23789	1094
1912	23800	1082
1913	23910	1074
1914	23925	1061
1915	23938	1049
1916	23953	1037
1917	23969	1024
1918	23981	1012
1919	23999	999
1920	24013	987
1921	24028	975
1922	24043	962
1923	24055	950
1924	24066	937
1925	24076	925
1926	24087	912
1927	24098	899
1928	24108	887
1929	24120	874
1930	24130	862
1931	24140	849
1932	24150	837
1933	24162	824
1934	24172	811
1935	24182	799
1936	24193	786
1937	24205	774
1938	24216	761
1939	24227	749
1940	24237	736
1941	24248	724
1942	24262	711
1943	24275	699
1944	24287	686
1945	24297	674
1946	24308	661
1947	24320	649
1948	24330	636
1949	24341	624
1950	24353	611
1951	24365	599
1952	24377	586
1953	24393	574
1954	24405	561
1955	24416	549
1956	24426	536
1957	24437	524
1958	24448	511
1959	24459	499
1960	24470	486
1961	24481	474
1962	24493	461
1963	24504	449
1964	24514	436
1965	24526	424
1966	24536	411
1967	24547	399
1968	24558	386
1969	24569	374
1970	24581	361
1971	24591	349
1972	24603	336
1973	24616	324
1974	24631	311
1975	24644	299
1976	24655	286
1977	24667	274
1978	24680	261
1979	24691	249
1980	24703	236
1981	24717	224
1982	24731	212
1983	24746	199
1984	24760	187
1985	24771	174
1986	24784	162
1987	24797	149
1988	24811	137
1989	24827	124
1990	24838	112
1991	24850	99
1992	24863	87
1993	24877	74
1994	24888	62
1995	24901	49
1996	24914	37
1997	24927	24
1998	24940	12
1999	24952	0
