iter	Accuracy	MultiClass
625	0.970576886	0.1306242784
626	0.970576886	0.13053723
627	0.9706733552	0.1303806441
628	0.9707215898	0.1302329963
629	0.970818059	0.1300015149
630	0.9705286514	0.1297559611
631	0.9706251206	0.1295268467
632	0.9706733552	0.1293379592
633	0.9707698244	0.1290701134
634	0.9707215898	0.128977754
635	0.9707215898	0.1287580722
636	0.9709627629	0.1284414973
637	0.9709145283	0.1282101689
638	0.9710109975	0.1280200332
639	0.9710109975	0.1279050874
640	0.9709627629	0.1277555554
641	0.9710592321	0.1275815645
642	0.9709627629	0.1274853897
643	0.9709145283	0.1271915778
644	0.9709627629	0.1270082133
645	0.9709627629	0.1268861547
646	0.9709627629	0.1267614466
647	0.9712521706	0.1263882407
648	0.9713486398	0.1261746824
649	0.9716380475	0.1259933198
650	0.9716380475	0.1258581663
651	0.9716380475	0.1257553616
652	0.9719274551	0.1255391537
653	0.9720239244	0.1252884891
654	0.9721686282	0.1250835274
655	0.9721686282	0.1248608662
656	0.9721203936	0.1246371099
657	0.9721686282	0.1245601065
658	0.972313332	0.124283829
659	0.9722168628	0.1240365207
660	0.9722168628	0.1239665475
661	0.9722168628	0.1239087508
662	0.9723615667	0.1237880229
663	0.9723615667	0.1235914692
664	0.9724580359	0.1235370286
665	0.9725545051	0.1234242025
666	0.9724580359	0.1231928035
667	0.9726027397	0.1231085343
668	0.9728439128	0.1229768783
669	0.972940382	0.122696703
670	0.9728921474	0.1225866207
671	0.972940382	0.1224224275
672	0.9728921474	0.1223206355
673	0.9730368512	0.1220932404
674	0.9727956782	0.1219625147
675	0.972699209	0.1219195676
676	0.9727474436	0.1218723221
677	0.972699209	0.1217229197
678	0.9729886166	0.1215072535
679	0.9730368512	0.1214052966
680	0.9729886166	0.1213273629
681	0.9731815551	0.1212008059
682	0.9730368512	0.1210791006
683	0.9734709628	0.1209039322
684	0.973567432	0.1207264086
685	0.973567432	0.1206116158
686	0.9735191974	0.1205145696
687	0.9736639012	0.1202899183
688	0.9737121358	0.1201559071
689	0.9737603704	0.1200291499
690	0.9737121358	0.1199428434
691	0.9738568397	0.1197263529
692	0.9738568397	0.1196251968
693	0.9738568397	0.119513195
694	0.9738568397	0.1194381935
695	0.9738568397	0.1193618612
696	0.9738568397	0.1192437241
697	0.9739050743	0.118995403
698	0.9738086051	0.1188608972
699	0.9739050743	0.1188111435
700	0.9739050743	0.1186134829
701	0.9740015435	0.1183181047
702	0.9742909512	0.1182531128
703	0.9742427166	0.1181321259
704	0.9743391858	0.1179973846
705	0.974194482	0.1177529142
706	0.9743391858	0.11754787
707	0.9743391858	0.11745365
708	0.9743874204	0.1173712296
709	0.9744838896	0.1172595457
710	0.9744838896	0.1170470826
711	0.974435655	0.116970774
712	0.974435655	0.1168011285
713	0.974435655	0.1167641635
714	0.9745321243	0.1165769953
715	0.9744838896	0.1164619671
716	0.974435655	0.1163547817
717	0.9745321243	0.1161464402
718	0.9743874204	0.1160123819
719	0.9744838896	0.1159635585
720	0.9743874204	0.115830089
721	0.974435655	0.1157695131
722	0.9745321243	0.115641331
723	0.9745803589	0.1155895871
724	0.9746285935	0.1155191194
725	0.9746768281	0.1154344379
726	0.9747250627	0.1153733792
727	0.9746768281	0.1152615776
728	0.9746768281	0.1152237059
729	0.9746768281	0.1151089132
730	0.9747250627	0.1148556108
731	0.9746285935	0.1147788311
732	0.9746285935	0.1146657224
733	0.9746285935	0.1145639539
734	0.9746285935	0.1144723717
735	0.9747732973	0.114289384
736	0.9748697665	0.1141151341
737	0.9748697665	0.1140267668
738	0.9748697665	0.11384352
739	0.9747732973	0.1137318715
740	0.9748215319	0.1134657921
741	0.9748215319	0.1132865492
742	0.9748697665	0.1132254316
743	0.9749180012	0.1131844746
744	0.9748215319	0.1130267936
745	0.9748697665	0.1128552168
746	0.9748697665	0.1127671675
747	0.9749662358	0.1125483571
748	0.9749180012	0.1124689513
749	0.975062705	0.1123389557
750	0.9751591742	0.1122956788
751	0.9751109396	0.1121719717
752	0.975062705	0.1120895748
753	0.975062705	0.1120480761
754	0.9751109396	0.1119523134
755	0.9751591742	0.1117946559
756	0.9752074088	0.1116462191
757	0.9753038781	0.1115240781
758	0.9752556434	0.1114279975
759	0.9753038781	0.1113781613
760	0.9752556434	0.1112797844
761	0.9753038781	0.1111550998
762	0.9753038781	0.1110934994
763	0.9754968165	0.1108673761
764	0.9753038781	0.1106515097
765	0.9754003473	0.1105538511
766	0.9753521127	0.1104589246
767	0.9754968165	0.1102316943
768	0.9755450511	0.1101563277
769	0.9754485819	0.1100094335
770	0.9756415204	0.109850516
771	0.975689755	0.1097268913
772	0.9757862242	0.1096760188
773	0.9756415204	0.1095294426
774	0.9758826934	0.1093942656
775	0.9759791626	0.1093135056
776	0.9757379896	0.1092541662
777	0.9757379896	0.109154647
778	0.9758344588	0.109067104
779	0.9759791626	0.1089892997
780	0.9760756319	0.1088478814
781	0.9760756319	0.1087744579
782	0.975930928	0.1086994917
783	0.975930928	0.1086498439
784	0.975930928	0.1086243371
785	0.9760273973	0.1084392768
786	0.9760756319	0.108190567
787	0.9760756319	0.1081339597
788	0.9759791626	0.1080674722
789	0.9759791626	0.108034935
790	0.9759791626	0.1079754308
791	0.9760756319	0.1078114614
792	0.9761721011	0.1077557372
793	0.9760273973	0.1076501062
794	0.9760756319	0.1075947
795	0.9762203357	0.1074841231
796	0.9762685703	0.1074457921
797	0.9762685703	0.1073903859
798	0.9763650396	0.1073430227
799	0.9764132742	0.1071946448
800	0.9763168049	0.1071461275
801	0.9762685703	0.1069859617
802	0.9763168049	0.1067906092
803	0.9764132742	0.1067411734
804	0.9763650396	0.1066677499
805	0.9763650396	0.1066274288
806	0.9763650396	0.1065331146
807	0.9763650396	0.1064809585
808	0.9763650396	0.1063149872
809	0.9763650396	0.1062950739
810	0.9764615088	0.1060882751
811	0.9766544472	0.1059011304
812	0.9767026818	0.1058234793
813	0.9767991511	0.1057776588
814	0.9768956203	0.1056563186
815	0.9769920895	0.1055459183
816	0.9769920895	0.1054535118
817	0.9769438549	0.1052529661
818	0.9770403241	0.1052145409
819	0.9770403241	0.1051821215
820	0.9769438549	0.1051064723
821	0.9769438549	0.1049954596
822	0.9769920895	0.1048839877
823	0.9770885587	0.1047137888
824	0.9769920895	0.1045925193
825	0.9770403241	0.1045304714
826	0.9769920895	0.1044771848
827	0.9770885587	0.1042844937
828	0.977185028	0.1042423473
829	0.977185028	0.1041357271
830	0.9771367934	0.104082417
831	0.9769920895	0.1039804248
832	0.9771367934	0.1037993331
833	0.9771367934	0.1037193621
834	0.977185028	0.1036705975
835	0.9772814972	0.1035749291
836	0.9772814972	0.1033374184
837	0.9772814972	0.1032911032
838	0.9772814972	0.1031284292
839	0.9772814972	0.1030296047
840	0.9772814972	0.1029972089
841	0.9772332626	0.1027960037
842	0.9772332626	0.1027379832
843	0.9772814972	0.1025669835
844	0.9772814972	0.1025148863
845	0.9773297318	0.1022746553
846	0.9773779664	0.1022109117
847	0.977426201	0.1021366521
848	0.9776191395	0.1017993395
849	0.9776191395	0.1017807687
850	0.9776191395	0.1017445574
851	0.9776191395	0.1016190603
852	0.9775709049	0.1015843092
853	0.9777156087	0.1015369696
854	0.9779567818	0.101473485
855	0.9779085472	0.1014351305
856	0.9779567818	0.1013799598
857	0.9777156087	0.1012902971
858	0.9777156087	0.1012248577
859	0.9777156087	0.1011337112
860	0.9779567818	0.1010226044
861	0.9780050164	0.1009588608
862	0.9779085472	0.1009339898
863	0.9778603126	0.1008955646
864	0.9778603126	0.1008242372
865	0.9780050164	0.1007149203
866	0.9779567818	0.1006143413
867	0.9779085472	0.1005522463
868	0.978053251	0.1004745716
869	0.978053251	0.1004054228
870	0.9780050164	0.1002941864
871	0.9781497202	0.10010398
872	0.9781497202	0.1000274829
873	0.9781497202	0.09996462245
874	0.9781497202	0.09990728497
875	0.9781497202	0.09984555503
876	0.9782944241	0.09970299443
877	0.9783426587	0.09967022174
878	0.9782944241	0.09961360259
879	0.9784873625	0.09936738939
880	0.9784873625	0.09928388557
881	0.9784391279	0.0991528066
882	0.9784391279	0.09904732871
